valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
220000,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,60m²,2,2,1
265000,69044650,Manaus,Planalto,Rua Elias Guedes da Silva,Casas,225m²,3,2,2
43000,69022135,Manaus,Tarumã,Rua Moldova,Apartamentos,55m²,2,1,1
130000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,42m²,2,1,1
200000,69088245,Manaus,Jorge Teixeira,Avenida Autaz Mirim,Casas,100m²,3,2,4
350065,69043000,Manaus,Alvorada,Avenida Desembargador João Machado - de 1917/1918 ao fim,Casas,90m²,3,2,2
800000,69078170,Manaus,Japiim,Rua Catarina de Aragão,Casas,350m²,4,5 ou mais,5 ou mais
1595000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,346m²,3,4,5 ou mais
145000,69095317,Manaus,Cidade Nova,Rua Pagiel,Casas,69m²,2,1,1
360000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,70m²,2,1,2
380000,69045760,Manaus,Planalto,Rua Riad,Casas,100m²,3,4,2
100000,69037581,Manaus,Nova Esperança,Rua da Prosperidade,Apartamentos,54m²,3,1,1
915000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,142m²,3,2,2
2800000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,600m²,4,4,4
1300000,69057080,Manaus,Adrianópolis,Rua Fortaleza,Apartamentos,155m²,4,2,5 ou mais
320000,69080842,Manaus,Coroado,Beco Maranhão,Casas,500m²,5 ou mais,3,4
48000,69015395,Manaus,Colônia Terra Nova,Rua Rio Jaboque,Casas,200m²,1,2,1
530000,69060000,Manaus,Aleixo,Avenida André Araújo,Apartamentos,125m²,3,2,3
155002,69028230,Manaus,Flores,Rua Argentina,Casas,50m²,2,1,1
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90m²,3,2,2
325000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,61m²,2,1,1
210000,69093162,Manaus,Monte das Oliveiras,Rua Louro Chumbo,Casas,60m²,3,2,2
600000,69083000,Manaus,Aleixo,Avenida Cosme Ferreira,Casas,320m²,3,3,4
1900110,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,440m²,5 ou mais,4,5 ou mais
180000,69098305,Manaus,Novo Aleixo,Rua Rio Guandu,Casas,350m²,3,3,3
455800,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,83m²,3,2,1
2329900,69057002,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 1087/1088 a 2275/2276,Apartamentos,215m²,4,3,5 ou mais
530000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,81m²,2,1,1
260000,69079060,Manaus,São Francisco,Rua Sátiro Dias,Apartamentos,70m²,3,1,2
260010,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,80m²,2,2,2
1731580,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,235m²,4,4,5 ou mais
540000,69058448,Manaus,Flores,Rua Barão de Indaiá,Apartamentos,90m²,3,2,2
244200,69038490,Manaus,Lírio do Vale,Rua Jequié,Casas,88m²,3,2,2
80000,69089100,Manaus,Armando Mendes,Rua Rio Sepatini,Casas,null,3,null,null
190000,69098348,Manaus,Novo Aleixo,Rua Airton Rodrigues,Casas,70m²,2,1,2
370000,69042100,Manaus,Alvorada,Rua Jupurutu,Casas,207m²,3,1,1
1300000,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,153m²,3,2,5 ou mais
395000,69090299,Manaus,Cidade Nova,Rua Padre Monteiro de Noronha,Casas,72m²,3,2,1
580000,69055470,Manaus,Parque 10 de Novembro,Rua Maria Esther Teixeira,Casas,238m²,5 ou mais,null,5 ou mais
75000,69015474,Manaus,Colônia Terra Nova,Travessa Sobral,Casas,144m²,2,null,1
699000,69058775,Manaus,Flores,Avenida Recife,Apartamentos,140m²,3,3,5 ou mais
4000000,69057056,Manaus,Adrianópolis,Rua Frei Mauro,Casas,700m²,3,5 ou mais,4
150000,69059510,Manaus,Santa Etelvina,Rua Santa Etelvina,Apartamentos,51m²,2,1,1
null,69099361,Manaus,Novo Aleixo,Rua Irajuba,Apartamentos,null,2,null,null
1500056,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,200m²,3,2,4
260007,69090752,Manaus,Cidade Nova,Rua Eldorado,Casas,77m²,3,3,2
790000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,127m²,3,2,3
1500265,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,150m²,3,2,4
550000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,67m²,2,1,2
590000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,69m²,2,1,2
207490,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,43m²,2,1,1
1125000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,200m²,4,4,5 ou mais
650004,69058585,Manaus,Novo Aleixo,Rua Mendonça Lima,Apartamentos,140m²,3,2,2
440000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,101m²,3,2,3
1900000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,400m²,4,5 ou mais,5 ou mais
318000,69037292,Manaus,Ponta Negra,Avenida Sérgio Milliet,Apartamentos,61m²,3,1,2
530000,69036495,Manaus,Compensa,Rua Mário Assayag,Apartamentos,120m²,3,2,2
1300009,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,150m²,3,2,5 ou mais
120000,69088340,Manaus,Jorge Teixeira,Rua Dom Milton Correa,Casas,70m²,3,1,2
320000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,80m²,3,2,2
320000,69040465,Manaus,Dom Pedro I,Rua Alexandre de Moura,Casas,300m²,4,2,2
159000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,45m²,2,1,1
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Apartamentos,100m²,3,3,2
150000,69058581,Manaus,Flores,Rua Barão do Rio Branco,Apartamentos,57m²,2,1,1
40000,69086726,Manaus,Gilberto Mestrinho,Rua Irapurá,Casas,null,2,0,1
170000,69041363,Manaus,Tarumã,Rua Praia de Canoa Quebrada,Apartamentos,56m²,3,1,1
550000,69053130,Manaus,Nossa Senhora das Graças,Rua Acre,Apartamentos,72m²,1,2,1
680000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Apartamentos,86m²,2,2,2
380130,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,70m²,3,2,2
1610000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,294m²,4,4,5 ou mais
850000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,120m²,3,2,4
237000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Apartamentos,53m²,2,2,2
700058,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,145m²,3,4,5 ou mais
450000,69058120,Manaus,Flores,Avenida Tancredo Neves - de 861 a 1077 - lado ímpar,Apartamentos,100m²,3,3,2
280000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,45m²,2,2,1
50000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,50m²,2,2,1
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,259m²,3,5 ou mais,2
600000,69053120,Manaus,Nossa Senhora das Graças,Avenida Rio Guamá,Apartamentos,161m²,4,2,5 ou mais
700000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,180m²,5 ou mais,3,3
55000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,45m²,2,1,1
265008,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,78m²,3,2,2
2300000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,370m²,5 ou mais,5 ou mais,5 ou mais
280000,69098328,Manaus,Novo Aleixo,Rua Augusto de Villeroy,Casas,200m²,2,2,2
650000,69060010,Manaus,Aleixo,Rua Gabriel Gonçalves,Casas,286m²,3,4,3
360000,69058575,Manaus,Novo Aleixo,Rua Antunes Maciel,Casas,104m²,3,2,1
600001,69060000,Manaus,Aleixo,Avenida André Araújo,Casas,110m²,3,2,4
4200000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,593m²,4,4,5 ou mais
280133,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,90m²,3,2,2
290040,69093018,Manaus,Colônia Santo Antônio,Avenida Torquato Tapajós,Casas,81m²,2,2,2
2250000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,330m²,4,4,5 ou mais
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Casas,100m²,3,3,2
30000,69006310,Manaus,Gilberto Mestrinho,Rua Caapi,Casas,null,1,null,null
280000,69090783,Manaus,Cidade Nova,Travessa Arapoti,Casas,200m²,4,3,3
218000,69020120,Manaus,Centro,Avenida 7 de Setembro - de 1199 a 2199 - lado ímpar,Apartamentos,104m²,1,null,1
85000,69041363,Manaus,Tarumã,Rua Praia de Canoa Quebrada,Casas,80m²,2,4,2
1250000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Casas,380m²,5 ou mais,3,3
65001,69041530,Manaus,Tarumã,Rua 19,Apartamentos,42m²,2,1,1
315690,69095187,Manaus,Cidade Nova,Rua Girua,Apartamentos,59m²,2,2,2
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,328m²,3,4,4
230000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Apartamentos,75m²,3,null,2
170000,69037552,Manaus,Nova Esperança,Rua Campo do Castanhal,Casas,130m²,3,2,2
248000,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,60m²,2,2,1
280131,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,90m²,3,2,2
1500000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,345m²,4,4,5 ou mais
1300000,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,153m²,3,2,4
150000,69057030,Manaus,Adrianópolis,Rua Belém,Apartamentos,30m²,1,1,1
1500000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,198m²,3,4,4
null,69040611,Manaus,Chapada,Rua Marechal Odílio Denis (Prq Aripuanã),Casas,750m²,4,5 ou mais,5 ou mais
237600,69098445,Manaus,Novo Aleixo,Rua Cachoeira do Niágara,Apartamentos,49m²,2,2,1
null,69040080,Manaus,Dom Pedro I,Rua Brigadeiro João Camarão,Casas,583m²,5 ou mais,5 ou mais,5 ou mais
715000,69058100,Manaus,Flores,Rua Marquês de Vila Real da Praia Grande,Casas,200m²,3,null,3
450010,69037090,Manaus,Ponta Negra,Alameda Antônio Gomide,Apartamentos,66m²,2,1,2
265132,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,90m²,3,2,2
265111,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,75m²,3,2,2
197990,null,null,null,null,Apartamentos,44m²,2,1,1
220000,69057040,Manaus,Adrianópolis,Rua Salvador,Apartamentos,45m²,1,null,1
155003,69028230,Manaus,Flores,Rua Argentina,Casas,50m²,2,2,2
560000,69057010,Manaus,Adrianópolis,Rua Maceió,Apartamentos,124m²,3,2,2
null,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,0m²,0,0,0
560000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,95m²,3,2,3
695600,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,145m²,3,2,3
380000,69058575,Manaus,Novo Aleixo,Rua Antunes Maciel,Casas,225m²,3,2,2
200000,69060760,Manaus,Aleixo,Conjunto Parque dos Rios II,Apartamentos,57m²,2,1,1
160358,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80m²,2,2,2
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,134m²,3,2,4
360000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,69m²,2,1,2
700000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,160m²,3,4,1
180000,null,null,null,null,Casas,65m²,2,2,1
800000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Casas,240m²,3,4,2
725000,null,null,null,null,Casas,128m²,3,2,4
480000,69093000,Manaus,Colônia Santo Antônio,Avenida Francisco Queiroz - até 1429 - lado ímpar,Casas,169m²,3,4,1
2800000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,500m²,5 ou mais,5 ou mais,2
5500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,700m²,4,5 ou mais,5 ou mais
365000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,69m²,2,1,1
700000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,275m²,3,4,4
260000,69098292,Manaus,Novo Aleixo,Rua Rio Paraguai,Casas,415m²,5 ou mais,5 ou mais,2
265000,69068000,Manaus,Raiz,Avenida Tefé,Casas,90m²,2,1,2
730000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,106m²,3,2,3
100000,69030675,Manaus,Vila da Prata,Rua Desembargador Arthur Virgílio,Casas,111m²,2,1,2
230000,69028302,Manaus,Flores,Rua Souza Campos,Apartamentos,57m²,2,1,1
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,195m²,4,3,5 ou mais
400000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,96m²,3,2,1
650000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,145m²,3,4,2
299999,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,60m²,2,2,1
268000,69010040,Manaus,Centro,Rua Saldanha Marinho,Apartamentos,70m²,3,0,3
80000,69095636,Manaus,Cidade Nova,Rua Charlotte (C Dourado),Casas,350m²,3,3,2
5000000,69053100,Manaus,Nossa Senhora das Graças,Rua Rio Iça,Casas,1200m²,3,2,2
300000,69021390,Manaus,Tarumã,Rua Bergamoteira,Casas,0m²,3,0,0
160122,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70m²,2,2,2
690000,69028071,Manaus,Flores,Rua Acauã,Casas,128m²,3,2,2
150000,69020141,Manaus,Praça 14 de Janeiro,Avenida Duque de Caxias - de 792/793 ao fim,Casas,null,3,null,1
38000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Apartamentos,42m²,2,1,1
9000000,null,null,null,null,Casas,600m²,5 ou mais,5 ou mais,5 ou mais
380000,69028030,Manaus,Flores,Rua México,Apartamentos,74m²,3,2,2
35000,69018670,Manaus,Lago Azul,Rua Jamandi (Res V Melhor - 2ª Etapa),Apartamentos,null,2,1,1
395000,69058305,Manaus,Flores,Rua Santa Cruz,Apartamentos,72m²,2,2,2
2950000,69050055,Manaus,Chapada,Avenida Doutor Theomário Pinto da Costa,Casas,250m²,5 ou mais,2,5 ou mais
120000,69088230,Manaus,Jorge Teixeira,Rua Empédoles,Casas,70m²,3,2,2
450000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Apartamentos,149m²,2,3,4
650000,69057040,Manaus,Adrianópolis,Rua Salvador,Apartamentos,94m²,3,null,4
225000,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,null,2,null,1
1500000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,190m²,3,4,2
1800000,69058404,Manaus,Flores,Rua Aurora,Casas,272m²,4,4,5 ou mais
280000,69095812,Manaus,Cidade Nova,Rua Heitoral,Casas,173m²,4,2,3
null,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,null,2,1,1
450000,69050290,Manaus,Parque 10 de Novembro,Rua Virgílio Freire,Apartamentos,105m²,3,2,3
400000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,86m²,3,2,2
600000,69083000,Manaus,Aleixo,Avenida Cosme Ferreira,Casas,320m²,3,3,4
600000,69053385,Manaus,Nossa Senhora das Graças,Avenida Álvaro Maia,Casas,400m²,5 ou mais,5 ou mais,5 ou mais
320000,69028214,Manaus,Flores,Rua Acajá,Casas,350m²,4,4,5 ou mais
520000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,204m²,3,2,3
600000,69020060,Manaus,Centro,Rua Major Gabriel,Casas,264m²,3,1,2
650000,69040901,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,101m²,3,2,3
1439000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,169m²,4,3,5 ou mais
1050000,69058411,Manaus,Flores,Rua Goiás,Apartamentos,157m²,2,4,4
120000,69093138,Manaus,Monte das Oliveiras,Rua Guariúba-amarela,Casas,80m²,2,3,1
299000,69044200,Manaus,Planalto,Rua Joaquim da Mota (Cj Belvedere),Casas,155m²,5 ou mais,2,4
455000,69028388,Manaus,Flores,Rua Paraopeba (Cj B Flor II),Apartamentos,85m²,3,2,2
340200,69044770,Manaus,Planalto,Rua Hilário Cavalcante de Moraes,Casas,149m²,4,null,3
490000,69055120,Manaus,Parque 10 de Novembro,Rua Ceita Fernandes,Apartamentos,79m²,3,2,1
250000,69098212,Manaus,Novo Aleixo,Rua Itarantim,Casas,120m²,3,4,3
170000,69080430,Manaus,Coroado,Rua Ouro Preto,Casas,120m²,2,null,1
110000,69070000,Manaus,Educandos,Rua Amâncio de Miranda,Casas,null,3,null,2
1000000,69057015,Manaus,Adrianópolis,Avenida Jornalista Umberto Calderaro Filho - até 99997/99998,Apartamentos,224m²,4,2,3
null,null,null,null,null,Apartamentos,140m²,3,2,5 ou mais
390000,69058305,Manaus,Flores,Rua Santa Cruz,Casas,72m²,2,2,2
2350000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,750m²,4,5 ou mais,5 ou mais
902542,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,133m²,3,2,5 ou mais
165000,null,null,null,null,Apartamentos,48m²,2,1,1
330052,null,null,null,null,Apartamentos,76m²,3,3,2
110000,null,null,null,null,Apartamentos,44m²,2,1,1
250000,null,null,null,null,Casas,128m²,3,1,2
60000,69088813,Manaus,Jorge Teixeira,Rua Cambiuá,Casas,null,2,2,1
150000,69059420,Manaus,Santa Etelvina,Rua Nossa Senhora de Fátima,Apartamentos,43m²,2,1,1
480000,69054060,Manaus,Parque 10 de Novembro,Rua 5,Casas,109m²,3,2,3
6500000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,600m²,5 ou mais,4,5 ou mais
1400000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,280m²,3,4,2
248000,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,60m²,2,2,1
250131,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70m²,2,2,2
248007,69045000,Manaus,Planalto,Avenida Constantinopla,Apartamentos,52m²,2,1,2
300000,69030030,Manaus,Compensa,Rua Capitão Brás,Casas,2400m²,2,3,2
550000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,80m²,3,2,2
380000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,69m²,3,2,2
265007,69028000,Manaus,Flores,Rua Espanha,Casas,85m²,3,2,2
130000,69036540,Manaus,Santo Agostinho,Rua Nova Olinda,Casas,81m²,2,1,1
550000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,69m²,2,1,1
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90m²,3,3,2
70000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,90m²,2,2,1
300000,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,60m²,2,2,1
45000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,90m²,3,2,2
60000000,69047370,Manaus,Redenção,Rua Acopiara,Casas,null,2,null,1
85000,69097315,Manaus,Nova Cidade,Avenida Nepal,Casas,45m²,2,2,1
205000,69028414,Manaus,Flores,Rua Sargento Cicero,Casas,80m²,2,3,2
380000,69040040,Manaus,Dom Pedro I,Avenida Dom Pedro I,Casas,130m²,2,3,2
125000,69093010,Manaus,Colônia Santo Antônio,Rua Almirante Barroso,Casas,94m²,2,2,1
243000,69038300,Manaus,Lírio do Vale,Travessa Jussiape,Casas,81m²,3,2,1
635000,69090620,Manaus,Cidade Nova,Rua 3,Casas,650m²,5 ou mais,null,5 ou mais
730000,69055035,Manaus,Parque 10 de Novembro,Avenida Darcy Vargas,Apartamentos,180m²,3,2,4
900000,69053030,Manaus,Nossa Senhora das Graças,Avenida Rio Madeira,Casas,187m²,5 ou mais,3,4
3500000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,410m²,4,5 ou mais,5 ou mais
4500000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,800m²,5 ou mais,5 ou mais,5 ou mais
319000,69037001,Manaus,Ponta Negra,Conjunto Asa,Apartamentos,56m²,3,2,2
95000,69080250,Manaus,Coroado,Beco Sabiá,Casas,null,3,0,2
75000,null,null,null,null,Casas,null,1,0,1
750000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,127m²,3,2,4
300000,69018100,Manaus,Lago Azul,Rua Dona Debla Henriques,Casas,119m²,2,5 ou mais,1
790000,69058580,Manaus,Flores,Rua Marquês de Tamandaré,Apartamentos,190m²,4,2,4
75000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,90m²,3,2,2
1300000,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,150m²,3,2,5 ou mais
160000,69084250,Manaus,Zumbi dos Palmares,Rua Doutor Nélio,Casas,99m²,2,null,3
380000,69028360,Manaus,Flores,Rua São Judas Tadeu,Apartamentos,75m²,3,2,2
290000,69047049,Manaus,Redenção,Rua Peperonia,Casas,183m²,3,1,3
150000,69088028,Manaus,Jorge Teixeira,Rua Cravinho (4ª Etapa),Casas,90m²,2,null,2
55000,69000000,Manaus,Centro,null,Casas,420m²,2,null,1
650000,69040340,Manaus,Dom Pedro I,Rua Rita G. Barros,Apartamentos,99m²,3,2,2
3000000,69050055,Manaus,Chapada,Avenida Doutor Theomário Pinto da Costa,Casas,330m²,4,4,5 ou mais
350000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Apartamentos,72m²,3,1,2
40000,69093132,Manaus,Monte das Oliveiras,Avenida Samaúma,Casas,0m²,2,0,1
570000,69045010,Manaus,Planalto,Rua Amsterdam,Casas,200m²,3,5 ou mais,3
2520369,69057001,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 438/439 a 1085/1086,Apartamentos,215m²,4,3,4
80000,69000000,Manaus,Centro,null,Casas,164m²,2,3,2
400000,69055710,Manaus,Parque 10 de Novembro,Travessa Darcy Vargas,Apartamentos,117m²,4,1,3
85000,69028140,Manaus,Flores,Rua Padre Monteiro de Noronha,Apartamentos,45m²,2,null,1
900000,69058904,Manaus,Flores,Rua Marquês do Maranhão,Casas,213m²,3,3,3
350000,69058595,Manaus,Flores,Avenida Timbiras,Casas,180m²,3,1,2
420000,69058340,Manaus,Flores,Rua Partenon,Casas,95m²,2,1,3
890000,69057001,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 438/439 a 1085/1086,Apartamentos,300m²,4,2,4
350000,69058278,Manaus,Novo Aleixo,Rua Raimunda Marinho,Casas,90m²,3,2,1
320000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Apartamentos,72m²,3,1,1
2300000,69057099,Manaus,Adrianópolis,Rua Agostinho Barbosa,Casas,349m²,5 ou mais,4,5 ou mais
200000,null,null,null,null,Casas,300m²,3,3,3
510000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,67m²,2,2,2
298500,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,80m²,2,2,2
729000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,133m²,3,2,4
null,null,null,null,null,null,null,null,null,null
580000,69040360,Manaus,Dom Pedro I,Rua Virolas,Casas,200m²,3,2,4
269001,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,80m²,3,2,2
790000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,106m²,3,2,3
125000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,43m²,2,1,1
270072,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70m²,2,2,2
480000,69045570,Manaus,Planalto,Rua Viena,Casas,200m²,3,null,5 ou mais
1180000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,127m²,3,3,3
248000,69058170,Manaus,Flores,Rua Barão de Itamaracá,Casas,65m²,2,2,1
389500,69053270,Manaus,São Geraldo,Rua João Alfredo,Casas,131m²,3,3,3
850000,69060085,Manaus,Aleixo,Avenida Via Láctea,Apartamentos,138m²,3,2,4
371001,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,60m²,2,2,2
2200000,69054238,Manaus,Parque 10 de Novembro,Rua Heisei,Casas,365m²,5 ou mais,5 ou mais,5 ou mais
200000,69045000,Manaus,Planalto,Avenida Constantinopla,Casas,300m²,3,3,2
95000,69095204,Manaus,Cidade Nova,Rua Jaime Cruz,Casas,161m²,2,1,2
440000,69058411,Manaus,Flores,Rua Goiás,Apartamentos,74m²,3,2,2
450000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,88m²,3,2,3
342000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66m²,2,1,2
250000,69099762,Manaus,Novo Aleixo,Rua José Romão,Apartamentos,45m²,2,1,2
270000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,44m²,2,1,1
180130,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70m²,2,2,2
649999,null,null,null,null,Casas,140m²,3,2,2
420000,69079050,Manaus,São Francisco,Rua Raul Zagury,Casas,200m²,4,4,5 ou mais
70000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,90m²,2,2,1
830000,69035095,Manaus,Compensa,Conjunto Sargento Pantoja (Conjunto Sargento Pantoja),Casas,233m²,3,null,3
520000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,140m²,3,4,1
250132,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70m²,2,2,2
1100000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,150m²,3,4,4
260000,69060090,Manaus,Aleixo,Rua Santa Cláudia,Casas,42m²,2,2,2
